ID,credit_limit,education,gender,marital_status,avg_bill_amt,avg_util_rate,default_count
24805,230000,Graduate School,M,Single,6671.6666667,0.0290072464,0
24806,20000,High School,M,Single,594.33333333,0.0297166667,0
24807,110000,College,M,Single,28893.166667,0.2626651515,0
24808,460000,Graduate School,M,Married,211103.33333,0.4589202899,0
24809,120000,College,M,Single,21601.333333,0.1800111111,2
24810,60000,College,M,Married,3726.5,0.0621083333,0
24811,50000,High School,M,Married,570.5,0.01141,0
24812,50000,High School,M,Single,48571.5,0.97143,0
24813,30000,High School,M,Married,764.83333333,0.0254944444,0
24814,20000,High School,M,Single,18351.833333,0.9175916667,0
24815,20000,College,M,Single,19436.5,0.971825,0
24816,350000,College,M,Single,210027,0.6000771429,0
24817,240000,College,M,Married,203921.5,0.8496729167,0
24818,120000,College,M,Married,47102.666667,0.3925222222,2
24819,200000,High School,M,Married,5788.5,0.0289425,0
24820,150000,Graduate School,M,Single,1822.6666667,0.0121511111,0
24821,180000,College,M,Married,730.5,0.0040583333,0
24822,260000,Graduate School,M,Married,114.66666667,0.0004410256,0
24823,180000,Graduate School,M,Single,1998,0.0111,0
24824,130000,Graduate School,M,Married,12043.666667,0.0926435897,0
24825,250000,Graduate School,M,Single,173473.66667,0.6938946667,0
24826,460000,Other,M,Married,2269.3333333,0.0049333333,0
24827,40000,Graduate School,M,Married,25676.5,0.6419125,0
24828,20000,College,M,Married,12249.333333,0.6124666667,3
24829,310000,College,M,Married,10578.5,0.0341241935,0
24830,90000,College,M,Married,80833,0.8981444444,0
24831,20000,High School,M,Single,16283.833333,0.8141916667,0
24832,270000,College,M,Married,18248.5,0.067587037,0
24833,170000,High School,M,Married,112498.5,0.6617558824,0
24834,300000,College,M,Married,69145.833333,0.2304861111,0
24835,350000,Graduate School,M,Single,862,0.0024628571,3
24836,360000,Graduate School,M,Married,471,0.0013083333,0
24837,260000,College,M,Married,132525.5,0.5097134615,0
24838,100000,Graduate School,M,Single,9312.5,0.093125,0
24839,200000,Graduate School,M,Single,52458.5,0.2622925,1
24840,30000,College,M,Single,24836.166667,0.8278722222,0
24841,160000,Graduate School,M,Single,1329.5,0.008309375,0
24842,370000,College,M,Single,43113,0.1165216216,1
24843,380000,College,M,Married,147943.33333,0.3893245614,0
24844,210000,High School,M,Single,31038.5,0.147802381,0
24845,90000,College,M,Single,39569.333333,0.4396592593,5
24846,210000,College,M,Married,3173.6666667,0.0151126984,0
24847,120000,Graduate School,M,Single,0,0,1
24848,500000,Graduate School,M,Married,104592.16667,0.2091843333,0
24849,390000,College,M,Married,19634.666667,0.0503452991,0
24850,310000,Graduate School,M,Single,14009.5,0.0451919355,0
24851,280000,Graduate School,M,Married,273710.66667,0.9775380952,0
24852,200000,Graduate School,M,Married,2772.8333333,0.0138641667,1
24853,50000,College,M,Married,35935.833333,0.7187166667,2
24854,500000,College,M,Married,18333.5,0.036667,0
24855,30000,College,M,Single,24812.833333,0.8270944444,0
24856,50000,College,M,Single,41051,0.82102,0
24857,210000,College,M,Single,-10470.83333,-0.049861111,0
24858,150000,Graduate School,M,Married,2526.1666667,0.0168411111,1
24859,230000,College,M,Married,173533.33333,0.7544927536,0
24860,200000,Graduate School,M,Single,2327.5,0.0116375,0
24861,200000,Graduate School,M,Single,4338.6666667,0.0216933333,1
24862,330000,College,M,Married,167050.5,0.5062136364,0
24863,70000,College,M,Married,61774.833333,0.882497619,0
24864,100000,College,M,Married,2850.6666667,0.0285066667,0
24865,130000,College,M,Married,119930.33333,0.9225410256,0
24866,90000,College,M,Single,1060.5,0.0117833333,2
24867,150000,Graduate School,M,Married,-185.6666667,-0.001237778,1
24868,230000,College,M,Married,13346.333333,0.0580275362,0
24869,80000,Graduate School,M,Single,18979.666667,0.2372458333,0
24870,100000,College,M,Married,48073.5,0.480735,0
24871,170000,Graduate School,M,Married,174206.83333,1.0247460784,0
24872,310000,Graduate School,M,Married,794.66666667,0.0025634409,1
24873,160000,College,M,Single,735,0.00459375,0
24874,70000,College,M,Married,32627.666667,0.4661095238,6
24875,500000,Graduate School,M,Married,54711.333333,0.1094226667,0
24876,50000,College,M,Married,25378.833333,0.5075766667,0
24877,410000,College,M,Married,74199.166667,0.1809735772,5
24878,120000,Graduate School,M,Single,91470,0.76225,1
24879,20000,Graduate School,M,Single,18340.666667,0.9170333333,2
24880,310000,College,M,Married,24662.166667,0.0795553763,0
24881,90000,College,M,Married,14176,0.1575111111,0
24882,200000,Graduate School,M,Married,139617,0.698085,0
24883,360000,Graduate School,M,Single,11192.166667,0.0310893519,0
24884,350000,Graduate School,M,Single,10580.333333,0.0302295238,0
24885,20000,College,M,Married,18055.333333,0.9027666667,3
24886,260000,Graduate School,M,Married,4653.6666667,0.0178987179,0
24887,110000,College,M,Married,84840,0.7712727273,0
24888,140000,Graduate School,M,Single,105434.83333,0.7531059524,1
24889,310000,High School,M,Single,180983.66667,0.5838182796,0
24890,170000,College,M,Married,156818.83333,0.9224637255,3
24891,80000,Graduate School,M,Single,49292.333333,0.6161541667,4
24892,410000,College,M,Married,5786.3333333,0.0141130081,0
24893,130000,College,M,Single,19297.666667,0.1484435897,1
24894,260000,Graduate School,M,Married,8168.5,0.0314173077,0
24895,500000,Graduate School,M,Single,14506.166667,0.0290123333,0
24896,160000,College,M,Married,545,0.00340625,0
24897,180000,College,M,Married,35731.333333,0.1985074074,0
24898,70000,High School,M,Single,29916.166667,0.4273738095,0
24899,50000,College,M,Single,8567,0.17134,0
24900,90000,Graduate School,M,Single,77819,0.8646555556,1
24901,210000,College,M,Single,79082.333333,0.3765825397,0
24902,210000,Other,M,Married,123469,0.587947619,1
24903,360000,College,M,Married,15872.333333,0.0440898148,0
24904,280000,Graduate School,M,Single,109206.33333,0.390022619,0
24905,160000,Graduate School,M,Single,110478.33333,0.6904895833,0
24906,200000,College,M,Married,7056.6666667,0.0352833333,0
24907,50000,College,M,Single,44972.333333,0.8994466667,4
24908,400000,High School,M,Married,5207.3333333,0.0130183333,1
24909,210000,Graduate School,M,Single,2213.1666667,0.0105388889,0
24910,440000,Graduate School,M,Single,3851.6666667,0.0087537879,0
24911,380000,High School,M,Married,3806.8333333,0.0100179825,0
24912,120000,Graduate School,M,Single,7729.3333333,0.0644111111,0
24913,110000,Graduate School,M,Married,16310,0.1482727273,0
24914,110000,College,M,Married,56825.166667,0.5165924242,4
24915,360000,Graduate School,M,Married,21758.5,0.0604402778,0
24916,200000,Graduate School,M,Other,178278.5,0.8913925,0
24917,200000,College,M,Single,159408.33333,0.7970416667,0
24918,50000,College,M,Single,40358.5,0.80717,0
24919,400000,Graduate School,M,Married,12773.833333,0.0319345833,0
24920,150000,Graduate School,M,Single,1320,0.0088,1
24921,430000,Graduate School,M,Married,135287.16667,0.3146213178,0
24922,170000,Graduate School,M,Married,-21,-0.000123529,0
24923,300000,Graduate School,M,Married,23075,0.0769166667,0
24924,500000,Graduate School,M,Single,22024.5,0.044049,0
24925,230000,College,M,Married,111293.33333,0.483884058,0
24926,50000,College,M,Married,39257,0.78514,0
24927,50000,College,M,Single,16683.5,0.33367,2
24928,220000,Graduate School,M,Single,0,0,1
24929,500000,College,M,Married,2282,0.004564,0
24930,350000,College,M,Married,70992,0.2028342857,3
24931,200000,Graduate School,M,Married,2005.3333333,0.0100266667,0
24932,30000,High School,M,Single,27792.833333,0.9264277778,0
24933,180000,High School,M,Married,2456.6666667,0.0136481481,0
24934,50000,College,M,Married,10145.833333,0.2029166667,3
24935,80000,Graduate School,M,Married,2031,0.0253875,0
24936,270000,Graduate School,M,Married,27656.5,0.1024314815,0
24937,310000,Graduate School,M,Married,3846.1666667,0.0124069892,0
24938,450000,Graduate School,M,Married,395239.5,0.87831,2
24939,210000,Graduate School,M,Married,127186.5,0.60565,5
24940,300000,College,M,Married,115997.33333,0.3866577778,0
24941,60000,College,M,Married,65253.833333,1.0875638889,1
24942,360000,Graduate School,M,Single,4403.3333333,0.0122314815,0
24943,280000,Graduate School,M,Married,7602.3333333,0.0271511905,1
24944,150000,Graduate School,M,Married,90341.666667,0.6022777778,0
24945,260000,College,M,Married,246,0.0009461538,0
24946,150000,Graduate School,M,Single,2609.3333333,0.0173955556,0
24947,180000,College,M,Single,69030.833333,0.3835046296,0
24948,120000,Graduate School,M,Married,241.33333333,0.0020111111,0
24949,200000,Graduate School,M,Married,140927.66667,0.7046383333,1
24950,130000,Graduate School,M,Single,77230,0.5940769231,0
24951,50000,College,M,Married,46218.333333,0.9243666667,3
24952,430000,Graduate School,M,Married,363,0.000844186,0
24953,30000,College,M,Single,28522.833333,0.9507611111,0
24954,60000,College,M,Single,7151.6666667,0.1191944444,0
24955,180000,Graduate School,M,Single,2175,0.0120833333,0
24956,360000,High School,M,Single,2011,0.0055861111,2
24957,60000,College,M,Single,36554.5,0.6092416667,0
24958,100000,Graduate School,M,Single,6338.5,0.063385,0
24959,80000,College,M,Single,59009.833333,0.7376229167,0
24960,240000,Graduate School,M,Single,22482.333333,0.0936763889,1
24961,40000,Graduate School,M,Single,1279.5,0.0319875,0
24962,80000,College,M,Single,67110,0.838875,0
24963,120000,Graduate School,M,Married,410,0.0034166667,1
24964,280000,Other,M,Married,11435.5,0.0408410714,0
24965,210000,Graduate School,M,Married,693.5,0.003302381,0
24966,70000,College,M,Single,33700.5,0.4814357143,0
24967,160000,Graduate School,M,Single,71392.166667,0.4462010417,4
24968,260000,Other,M,Married,1775.8333333,0.0068301282,0
24969,100000,Graduate School,M,Single,41324.333333,0.4132433333,4
24970,80000,College,M,Single,50192,0.6274,3
24971,140000,College,M,Married,836.83333333,0.005977381,1
24972,100000,College,M,Single,3398.1666667,0.0339816667,0
24973,50000,Graduate School,M,Married,9949,0.19898,0
24974,20000,College,M,Single,16555.5,0.827775,4
24975,240000,Graduate School,M,Married,165673.83333,0.6903076389,0
24976,90000,College,M,Married,18769,0.2085444444,0
24977,420000,College,M,Married,262484,0.6249619048,0
24978,500000,College,M,Single,129483.33333,0.2589666667,0
24979,350000,Graduate School,M,Single,121091.16667,0.3459747619,0
24980,50000,College,M,Married,29113.666667,0.5822733333,0
24981,80000,Graduate School,M,Single,33399.166667,0.4174895833,0
24982,200000,Graduate School,M,Married,0,0,1
24983,240000,Graduate School,M,Married,71206.666667,0.2966944444,1
24984,30000,College,M,Single,0,0,1
24985,50000,High School,M,Other,25736,0.51472,0
24986,290000,College,M,Married,16279.833333,0.0561373563,0
24987,20000,High School,M,Married,17606.333333,0.8803166667,0
24988,330000,College,M,Married,89919.833333,0.2724843434,0
24989,10000,Graduate School,M,Single,10079.833333,1.0079833333,4
24990,370000,Graduate School,M,Married,137345.33333,0.3712036036,0
24991,80000,Graduate School,M,Single,78486.5,0.98108125,0
24992,340000,College,M,Married,149134,0.4386294118,0
24993,500000,Graduate School,M,Married,293.66666667,0.0005873333,1
24994,460000,Graduate School,M,Married,292638,0.6361695652,0
24995,50000,College,M,Single,37821.333333,0.7564266667,0
24996,160000,Other,M,Married,140496.5,0.878103125,0
24997,80000,College,M,Married,72841.5,0.91051875,4
24998,210000,High School,M,Single,84022.666667,0.4001079365,0
24999,30000,High School,M,Married,26425,0.8808333333,0
25000,30000,College,M,Single,29337.833333,0.9779277778,0
25001,410000,Graduate School,M,Married,6001.3333333,0.0146373984,0
25002,260000,College,M,Single,244574.83333,0.9406724359,0
25003,50000,College,M,Married,17926.666667,0.3585333333,0
25004,360000,High School,M,Married,232.16666667,0.0006449074,0
25005,50000,High School,M,Married,38601.166667,0.7720233333,0
25006,220000,Graduate School,M,Married,2217.8333333,0.0100810606,2
25007,30000,High School,M,Single,39089.333333,1.3029777778,2
25008,230000,College,M,Single,26706.5,0.1161152174,2
25009,20000,High School,M,Married,18266.333333,0.9133166667,6
25010,500000,College,M,Married,33754.333333,0.0675086667,0
25011,50000,Graduate School,M,Single,27684,0.55368,2
25012,440000,College,M,Married,1629.3333333,0.0037030303,0
25013,140000,Graduate School,M,Married,90545,0.64675,0
25014,480000,Graduate School,M,Married,85344.833333,0.1778017361,0
25015,20000,College,M,Single,17394.5,0.869725,0
25016,170000,College,M,Married,1567.8333333,0.009222549,3
25017,260000,College,M,Married,213509.66667,0.8211910256,0
25018,140000,Graduate School,M,Single,520,0.0037142857,1
25019,100000,High School,M,Married,5555.5,0.055555,0
25020,220000,High School,M,Married,1712,0.0077818182,0
25021,160000,High School,M,Married,455,0.00284375,0
25022,20000,College,M,Married,8805.1666667,0.4402583333,0
25023,210000,High School,M,Married,1776.5,0.0084595238,0
25024,60000,High School,M,Married,892,0.0148666667,0
25025,190000,Graduate School,M,Married,38309,0.2016263158,6
25026,500000,Graduate School,M,Single,80264.666667,0.1605293333,0
25027,20000,College,M,Single,11121.666667,0.5560833333,1
25028,460000,Graduate School,M,Married,124654.83333,0.2709887681,2
25029,460000,High School,M,Married,5597.1666667,0.0121677536,0
25030,300000,High School,M,Married,202118.5,0.6737283333,0
25031,490000,College,M,Married,62347.666667,0.1272401361,0
25032,90000,College,M,Married,69831.166667,0.7759018519,0
25033,70000,High School,M,Married,23095.833333,0.3299404762,6
25034,20000,College,M,Married,18296.666667,0.9148333333,0
25035,20000,College,M,Married,571.66666667,0.0285833333,1
25036,10000,High School,M,Single,9158.8333333,0.9158833333,0
25037,420000,Graduate School,M,Married,5621.3333333,0.013384127,0
25038,200000,College,M,Married,7914.3333333,0.0395716667,0
25039,500000,Graduate School,M,Single,153448.33333,0.3068966667,0
25040,150000,Graduate School,M,Married,123438.66667,0.8229244444,0
25041,50000,High School,M,Single,33396.166667,0.6679233333,0
25042,180000,College,M,Married,50422,0.2801222222,0
25043,20000,College,M,Single,9976.8333333,0.4988416667,2
25044,150000,College,M,Married,140503.16667,0.9366877778,5
25045,50000,High School,M,Married,43977.666667,0.8795533333,2
25046,130000,College,M,Married,66784.833333,0.5137294872,0
25047,370000,Graduate School,M,Single,91013,0.2459810811,0
25048,360000,College,M,Married,9300.8333333,0.0258356481,0
25049,100000,High School,M,Married,59333.5,0.593335,2
25050,50000,High School,M,Single,58389.166667,1.1677833333,0
25051,200000,High School,M,Single,3724.5,0.0186225,0
25052,400000,High School,M,Married,40610.5,0.10152625,0
25053,20000,College,M,Married,18823.833333,0.9411916667,0
25054,500000,Graduate School,M,Married,4957,0.009914,6
25055,20000,College,M,Single,12603.5,0.630175,0
25056,240000,Other,M,Married,223082.83333,0.9295118056,0
25057,210000,College,M,Single,16205.833333,0.0771706349,0
25058,130000,College,M,Single,83315.5,0.6408884615,0
25059,130000,High School,M,Single,15147.333333,0.1165179487,0
25060,360000,Graduate School,M,Married,1980.3333333,0.0055009259,1
25061,50000,Graduate School,M,Single,12539.5,0.25079,0
25062,500000,Graduate School,M,Married,8727,0.017454,1
25063,130000,High School,M,Single,95512.166667,0.7347089744,1
25064,20000,High School,M,Single,18973,0.94865,0
25065,480000,Graduate School,M,Married,2646.3333333,0.0055131944,0
25066,240000,High School,M,Married,129181.5,0.53825625,0
25067,60000,College,M,Married,46580.5,0.7763416667,0
25068,450000,Graduate School,M,Married,152008.5,0.3377966667,0
25069,350000,High School,M,Married,272,0.0007771429,0
25070,130000,College,M,Married,110686.5,0.8514346154,1
25071,240000,Graduate School,M,Married,184994.83333,0.7708118056,0
25072,50000,College,M,Single,37627.166667,0.7525433333,1
25073,60000,College,M,Single,31572.5,0.5262083333,0
25074,20000,Graduate School,M,Single,12284.5,0.614225,0
25075,30000,College,M,Married,27035,0.9011666667,0
25076,400000,Graduate School,M,Married,17671.5,0.04417875,0
25077,400000,Graduate School,M,Married,12521.5,0.03130375,0
25078,200000,Graduate School,M,Married,412,0.00206,0
25079,260000,College,M,Married,102052.16667,0.3925083333,0
25080,30000,Graduate School,M,Married,1497.8333333,0.0499277778,0
25081,30000,Graduate School,M,Married,7514,0.2504666667,0
25082,270000,Graduate School,M,Married,10428,0.0386222222,0
25083,260000,High School,M,Married,150866.83333,0.5802570513,0
25084,210000,College,M,Married,-86.66666667,-0.000412698,1
25085,500000,Graduate School,M,Married,235930.66667,0.4718613333,3
25086,50000,College,M,Married,31519.333333,0.6303866667,0
25087,160000,Graduate School,M,Married,74519.833333,0.4657489583,0
25088,550000,Graduate School,M,Married,209826.16667,0.3815021212,0
25089,330000,Graduate School,M,Married,11015.666667,0.0333808081,0
25090,280000,Graduate School,M,Married,114.16666667,0.0004077381,2
25091,400000,Graduate School,M,Married,122309.83333,0.3057745833,0
25092,300000,Graduate School,M,Married,129478.16667,0.4315938889,0
25093,20000,College,M,Married,24690,1.2345,0
25094,280000,Graduate School,M,Married,5181,0.0185035714,0
25095,400000,High School,M,Single,173252.16667,0.4331304167,0
25096,230000,High School,M,Married,1690.6666667,0.0073507246,0
25097,20000,High School,M,Single,8293.5,0.414675,0
25098,50000,High School,M,Married,5150,0.103,0
25099,480000,Graduate School,M,Married,21493.5,0.044778125,0
25100,360000,Other,M,Married,600.33333333,0.0016675926,1
25101,110000,High School,M,Married,17826.5,0.1620590909,0
25102,150000,Graduate School,M,Married,110193.5,0.7346233333,0
25103,50000,College,M,Married,50149.166667,1.0029833333,4
25104,200000,Graduate School,M,Married,34191.666667,0.1709583333,0
25105,110000,College,M,Married,76278,0.6934363636,0
25106,100000,Graduate School,M,Married,18904.833333,0.1890483333,0
25107,20000,Graduate School,M,Single,3835.1666667,0.1917583333,0
25108,30000,College,M,Married,27916.666667,0.9305555556,0
25109,230000,College,M,Married,127657.83333,0.555034058,0
25110,50000,High School,M,Married,11388.833333,0.2277766667,1
25111,30000,High School,M,Single,6835,0.2278333333,0
25112,50000,High School,M,Married,10263.666667,0.2052733333,0
25113,130000,High School,M,Married,124443.83333,0.9572602564,0
25114,50000,College,M,Married,37493.333333,0.7498666667,0
25115,360000,Graduate School,M,Married,-138.1666667,-0.000383796,2
25116,50000,College,M,Married,22522.5,0.45045,0
25117,150000,Graduate School,M,Married,436.33333333,0.0029088889,0
25118,240000,College,M,Married,390,0.001625,0
25119,500000,Graduate School,M,Married,16313.666667,0.0326273333,0
25120,170000,High School,M,Married,142291.33333,0.8370078431,0
25121,350000,Graduate School,M,Married,88262.666667,0.2521790476,0
25122,160000,Graduate School,M,Married,2167.1666667,0.0135447917,3
25123,220000,College,M,Married,9171,0.0416863636,2
25124,500000,Other,M,Married,324372,0.648744,0
25125,460000,Graduate School,M,Married,1729.1666667,0.003759058,0
25126,50000,Graduate School,M,Married,520,0.0104,1
25127,740000,Graduate School,M,Married,300885,0.4066013514,0
25128,50000,High School,M,Married,3362.6666667,0.0672533333,0
25129,290000,Graduate School,M,Married,186133.16667,0.6418385057,0
25130,320000,Graduate School,M,Single,193636.83333,0.6051151042,0
25131,420000,Graduate School,M,Married,15118.666667,0.0359968254,0
25132,500000,High School,M,Married,1417,0.002834,0
25133,450000,Graduate School,M,Married,314035.83333,0.6978574074,0
25134,120000,Graduate School,M,Married,1166.6666667,0.0097222222,0
25135,80000,College,M,Married,54234.166667,0.6779270833,0
25136,250000,High School,M,Married,8714.3333333,0.0348573333,0
25137,180000,Graduate School,M,Married,0,0,1
25138,260000,High School,M,Single,0,0,1
25139,20000,College,M,Married,2152,0.1076,0
25140,220000,High School,M,Married,844.16666667,0.0038371212,0
25141,90000,Graduate School,M,Married,44709.5,0.4967722222,0
25142,210000,College,M,Married,204853.83333,0.9754944444,0
25143,300000,High School,M,Married,3276.8333333,0.0109227778,1
25144,30000,High School,M,Married,29232.666667,0.9744222222,6
25145,90000,College,M,Married,26141.333333,0.2904592593,0
25146,300000,High School,M,Married,0,0,0
25147,500000,Graduate School,M,Married,521248.33333,1.0424966667,3
25148,170000,College,F,Single,83004.666667,0.4882627451,0
25149,150000,High School,F,Single,101380.83333,0.6758722222,0
25150,360000,College,F,Single,8557.6666667,0.0237712963,0
25151,70000,College,F,Married,54608,0.7801142857,0
25152,350000,Graduate School,F,Married,6920.1666667,0.0197719048,0
25153,50000,High School,F,Married,22520.333333,0.4504066667,0
25154,50000,College,F,Married,22516.166667,0.4503233333,6
25155,70000,College,F,Single,63973.666667,0.9139095238,3
25156,30000,College,F,Married,29850.5,0.9950166667,6
25157,30000,High School,F,Married,27290.5,0.9096833333,0
25158,260000,College,F,Married,12669.166667,0.0487275641,1
25159,30000,College,F,Single,4706.5,0.1568833333,5
25160,240000,College,F,Married,64369.333333,0.2682055556,0
25161,80000,Graduate School,F,Single,42702.166667,0.5337770833,6
25162,40000,Graduate School,F,Single,12358.166667,0.3089541667,0
25163,130000,Graduate School,F,Single,9782.5,0.07525,4
25164,60000,High School,F,Single,49692.666667,0.8282111111,0
25165,250000,College,F,Single,2210.5,0.008842,0
25166,60000,College,F,Single,41613.166667,0.6935527778,0
25167,390000,Graduate School,F,Single,2239.1666667,0.005741453,1
25168,110000,High School,F,Single,24437,0.2221545455,2
25169,30000,College,F,Single,26176,0.8725333333,1
25170,50000,High School,F,Single,49514,0.99028,4
25171,10000,College,F,Single,8072.1666667,0.8072166667,1
25172,50000,Graduate School,F,Single,7491.8333333,0.1498366667,0
25173,80000,College,F,Single,813.83333333,0.0101729167,1
25174,30000,College,F,Married,28604.5,0.9534833333,0
25175,30000,Graduate School,F,Single,30429.166667,1.0143055556,2
25176,50000,College,F,Married,39573.833333,0.7914766667,6
25177,50000,College,F,Single,43601.166667,0.8720233333,4
25178,50000,High School,F,Married,19954.5,0.39909,4
25179,10000,Graduate School,F,Single,7086.8333333,0.7086833333,0
25180,50000,High School,F,Single,15119.666667,0.3023933333,0
25181,50000,College,F,Single,4857.1666667,0.0971433333,3
25182,10000,College,F,Single,6816.3333333,0.6816333333,0
25183,10000,College,F,Single,6278.8333333,0.6278833333,1
25184,70000,College,F,Single,55242.666667,0.7891809524,0
25185,20000,College,F,Single,13418.666667,0.6709333333,0
25186,30000,College,F,Single,27805,0.9268333333,5
25187,30000,Graduate School,F,Single,23333.666667,0.7777888889,0
25188,50000,High School,F,Single,28919.333333,0.5783866667,0
25189,100000,College,F,Married,74129,0.74129,0
25190,30000,College,F,Single,19897.666667,0.6632555556,0
25191,20000,College,F,Single,3224.3333333,0.1612166667,4
25192,50000,Graduate School,F,Single,46866.333333,0.9373266667,6
25193,30000,College,F,Married,34098.333333,1.1366111111,6
25194,30000,College,F,Single,28143.333333,0.9381111111,1
25195,30000,College,F,Single,26929.333333,0.8976444444,0
25196,20000,College,F,Single,15191.166667,0.7595583333,2
25197,30000,College,F,Single,14056.333333,0.4685444444,6
25198,50000,Graduate School,F,Single,16997.166667,0.3399433333,0
25199,80000,College,F,Married,29067.666667,0.3633458333,0
25200,30000,College,F,Single,2015.3333333,0.0671777778,1
25201,10000,College,F,Single,8790.5,0.87905,1
25202,30000,College,F,Single,22296.833333,0.7432277778,0
25203,20000,Graduate School,F,Single,531,0.02655,0
25204,30000,College,F,Married,1459.5,0.04865,0
25205,120000,Graduate School,F,Single,103602.83333,0.8633569444,0
25206,30000,Graduate School,F,Married,22979.5,0.7659833333,0
25207,110000,College,F,Single,7803.5,0.0709409091,0
25208,30000,College,F,Single,13620.5,0.4540166667,1
25209,80000,College,F,Single,43276.5,0.54095625,0
25210,20000,Graduate School,F,Single,16550.833333,0.8275416667,0
25211,170000,High School,F,Married,25393.166667,0.1493715686,0
25212,120000,Graduate School,F,Single,12479.166667,0.1039930556,0
25213,30000,College,F,Single,6335,0.2111666667,1
25214,50000,Graduate School,F,Single,25030,0.5006,0
25215,200000,College,F,Married,600,0.003,1
25216,30000,Graduate School,F,Single,16880.333333,0.5626777778,0
25217,90000,College,F,Single,8833.6666667,0.0981518519,0
25218,50000,College,F,Single,37880.666667,0.7576133333,0
25219,50000,Graduate School,F,Single,31473,0.62946,0
25220,150000,College,F,Single,33081.333333,0.2205422222,2
25221,10000,Graduate School,F,Single,8258.6666667,0.8258666667,4
25222,130000,High School,F,Single,84146.5,0.6472807692,0
25223,70000,College,F,Single,3785.3333333,0.0540761905,0
25224,40000,Graduate School,F,Single,15583.666667,0.3895916667,5
25225,200000,College,F,Single,107239.83333,0.5361991667,0
25226,110000,College,F,Single,99603.166667,0.9054833333,2
25227,80000,College,F,Single,30420.833333,0.3802604167,4
25228,90000,Graduate School,F,Single,26115.333333,0.2901703704,0
25229,30000,College,F,Single,26921.666667,0.8973888889,0
25230,20000,High School,F,Single,13614.166667,0.6807083333,0
25231,30000,Graduate School,F,Single,23688,0.7896,0
25232,230000,College,F,Single,1550.3333333,0.0067405797,0
25233,50000,College,F,Single,2786.8333333,0.0557366667,0
25234,80000,College,F,Single,39861,0.4982625,3
25235,130000,College,F,Single,111139.5,0.8549192308,0
25236,150000,Graduate School,F,Single,662,0.0044133333,2
25237,80000,High School,F,Married,3674.3333333,0.0459291667,0
25238,140000,College,F,Single,124989.33333,0.8927809524,1
25239,150000,Graduate School,F,Single,25282.166667,0.1685477778,0
25240,50000,College,F,Single,44114.833333,0.8822966667,0
25241,80000,Graduate School,F,Single,37034.833333,0.4629354167,0
25242,130000,College,F,Single,51230.666667,0.3940820513,1
25243,40000,Graduate School,F,Single,6132.6666667,0.1533166667,0
25244,140000,College,F,Single,43218.666667,0.3087047619,3
25245,30000,Graduate School,F,Single,17713.833333,0.5904611111,0
25246,500000,College,F,Single,28521.333333,0.0570426667,0
25247,270000,College,F,Single,35972.5,0.1332314815,0
25248,60000,College,F,Single,32812,0.5468666667,2
25249,120000,College,F,Single,1150,0.0095833333,6
25250,130000,College,F,Single,38571.333333,0.2967025641,0
25251,30000,College,F,Single,26558.5,0.8852833333,3
25252,290000,College,F,Single,42223.166667,0.1455971264,0
25253,30000,Graduate School,F,Single,24910.833333,0.8303611111,2
25254,50000,College,F,Single,47186,0.94372,0
25255,210000,High School,F,Single,112737.5,0.5368452381,0
25256,30000,Graduate School,F,Single,27741.666667,0.9247222222,1
25257,60000,College,F,Single,21844.666667,0.3640777778,1
25258,50000,High School,F,Married,21491.166667,0.4298233333,1
25259,80000,Graduate School,F,Single,2173.3333333,0.0271666667,0
25260,50000,College,F,Single,43220,0.8644,6
25261,90000,College,F,Single,35731.833333,0.3970203704,3
25262,50000,Graduate School,F,Single,5251.5,0.10503,2
25263,50000,Graduate School,F,Single,38938.833333,0.7787766667,1
25264,20000,College,F,Single,15595.166667,0.7797583333,0
25265,150000,College,F,Single,161633.33333,1.0775555556,0
25266,110000,College,F,Single,81023.833333,0.736580303,0
25267,140000,College,F,Single,5206.5,0.0371892857,0
25268,30000,College,F,Single,30209.666667,1.0069888889,0
25269,120000,College,F,Married,30671.166667,0.2555930556,0
25270,80000,College,F,Single,78478.166667,0.9809770833,0
25271,80000,College,F,Single,26466.333333,0.3308291667,0
25272,80000,College,F,Single,59970,0.749625,0
25273,50000,College,F,Married,6655.3333333,0.1331066667,0
25274,30000,College,F,Single,28699.333333,0.9566444444,0
25275,80000,High School,F,Single,15836.333333,0.1979541667,0
25276,30000,College,F,Single,26819,0.8939666667,0
25277,50000,High School,F,Single,12089.333333,0.2417866667,0
25278,170000,Graduate School,F,Single,39737.333333,0.2337490196,0
25279,80000,High School,F,Single,25998.5,0.32498125,0
25280,210000,College,F,Single,6002,0.0285809524,0
25281,160000,Graduate School,F,Single,100883.33333,0.6305208333,3
25282,150000,College,F,Single,4197,0.02798,0
25283,70000,High School,F,Single,68908.5,0.9844071429,0
25284,60000,High School,F,Married,49186.166667,0.8197694444,1
25285,50000,College,F,Single,43652.833333,0.8730566667,0
25286,140000,College,F,Single,123583.66667,0.8827404762,6
25287,80000,College,F,Married,62684.166667,0.7835520833,1
25288,80000,College,F,Married,10408.333333,0.1301041667,0
25289,60000,Graduate School,F,Single,32533.5,0.542225,0
25290,200000,Graduate School,F,Single,41583.666667,0.2079183333,0
25291,100000,Graduate School,F,Single,20429.666667,0.2042966667,0
25292,100000,Graduate School,F,Single,71101.833333,0.7110183333,0
